T_on,T_off,Valid,Power_kWh,Min_T,Max_T,Pasta_Ts
86.00,88.00,False,NA,84.25,88.01,[84.58235318780902, 85.29381542147094, 84.94957006089376, 85.14867546221117, 85.028446177205, 85.09962854774327, 85.04555445888987, 85.05953206541737, 85.06971849472238, 85.07686568198366, 85.05546726507525, 85.0664271422626, 85.10027471793106, 85.0458512911146, 85.05963016833715, 85.06970948660818, 85.07680141194957, 85.05537792708832, 85.06632801165219, 85.10017483380524, 85.04575726415456, 85.05954257712345, 85.06962961781988, 85.07660535974456, 85.05517959870294, 85.09256334556139, 85.04011253163125, 85.08168759220686, 85.05914936259138, 85.0683896682136, 85.07582198465808, 85.05472524502775, 85.09230501495045, 85.0399737607635, 85.08162334006093, 85.05913361485801, 85.06840796493744, 85.07586329083668, 85.05477797652485, 85.09236054873392, 85.04002536864277, 85.08167129175384, 85.05917479640962, 85.06844233857927, 85.07589193162093, 85.05480241210076, 85.09238211956064, 85.04004491285494, 85.08168917470877, 85.05919128608059, 85.06845756005167, 85.07590648974647, 85.05481612059752, 85.09239482106335, 85.04005656829958, 85.0816996947924, 85.05920120836495, 85.06846717628241, 85.07591540872075, 85.05482468244705]
86.00,88.26,False,NA,84.25,88.28,[84.58235318780902, 85.7643674917907, 85.1804622337041, 86.02327072048276, 84.9319569839027, 85.95187513316462, 85.03635834327653, 85.98731100606187, 85.01256810037647, 85.98470736265797, 84.99946770132794, 85.97582910503867, 84.99431672107677, 85.97711132851734, 85.01533790125956, 85.9861434007706, 85.00025630522518, 85.97621891620153, 84.99450850789465, 85.97717760910942, 85.01534939902935, 85.98611736804452, 85.00021991843568, 85.9761728047572, 84.99446480356868, 85.97713253421932, 85.01530956098495, 85.9860784063439, 85.00018674100669, 85.97614421220128, 84.99444964389586, 85.97712475125539, 85.01531646133125, 85.98609950901722, 85.00021725264841, 85.9761867881663, 84.99448919744957, 85.97717513233351, 85.015357418907, 85.98614342258718, 85.00025337009717, 85.97622204134706, 84.9945179392067, 85.97720114665967, 85.01538001713747, 85.98616266208104, 85.00027063200096, 85.97623794798184, 84.99453288648563, 85.97721425664628, 85.01539239302981, 85.98617389535553, 85.00028147992536, 85.97624787356531, 84.99454197632478, 85.97722273331762, 85.01540070561892, 85.98618199261279, 85.00028908672452, 85.97625453203263]
86.00,88.53,False,NA,84.25,88.54,[84.58235318780902, 85.4411388328781, 86.01516057840831, 86.29291255070366, 85.26361166578414, 85.89431828966235, 86.2608512438865, 85.30413713910472, 85.9199842024351, 86.27226983193538, 85.31717281624425, 85.92903345175881, 86.270899052338, 85.29476214035279, 85.91484555178229, 86.26773400050389, 85.31450193589839, 85.92748079745925, 86.26998029262762, 85.2941935553287, 85.91449183811956, 86.2675043516129, 85.31434215198301, 85.92736721206673, 86.26989479393241, 85.29412483018275, 85.91443618667664, 86.26746039893321, 85.31431515289434, 85.92735411914927, 86.26989780850919, 85.29414418161778, 85.91446431770527, 86.26749917087378, 85.31435604497445, 85.92739260766655, 86.26993425650096, 85.29417812085654, 85.91449598360792, 86.26752788010629, 85.31438256288234, 85.92741701325347, 86.26995679089173, 85.29419895053161, 85.91451542373491, 86.267545310646, 85.3143986181419, 85.92743239819126, 86.26997058257936, 85.29421209078642, 85.91452770594441, 86.26755646748356, 85.31440931359673, 85.92744233963006, 86.26998001016912, 85.29422084803122, 85.91453555562524, 86.26756427616246, 85.31441667640068, 85.92744892981455]
86.00,88.79,False,NA,84.25,88.80,[84.58235318780902, 85.10407071519805, 85.45983245764344, 85.70766827141694, 85.87902002802687, 85.99946743137066, 86.08373796724749, 86.14210068537773, 86.18221336183453, 86.21020622647644, 86.22956689518108, 86.24403036924132, 86.2539667652896, 86.25959004451985, 86.26451659781138, 86.26730218414298, 86.26887509054775, 86.26976135221132, 86.27025902783657, 86.27228254004122, 86.27342570192377, 86.27407031169442, 86.27443270643806, 86.27463545379199, 86.2747479828411, 86.27480961115542, 86.27484613234687, 86.27486517600715, 86.2748756370957, 86.27488552183199, 86.2748946732883, 86.27490297349439, 86.27491033442568, 86.27491725649243, 86.27492344070278, 86.27492927007424, 86.27493439163604, 86.27493915715124, 86.27494320414986, 86.2749468775523, 86.27495036741315, 86.27495377663459, 86.27495661168204, 86.27495968704861, 86.27496236693926, 86.2749648363853, 86.27496665457859, 86.27496865877006, 86.27497077683802, 86.27497242576489, 86.27497435719874, 86.27497591476092, 86.27497726644025, 86.2749785068218, 86.27497968892948, 86.27498084230069, 86.27498198318989, 86.27498312039845, 86.27498425849753, 86.27498539972524]
86.00,89.05,False,NA,84.25,89.06,[84.58235318780902, 84.78013499702472, 84.91420716238956, 85.00954665577147, 85.05107863361626, 85.08105435546547, 85.10232990053613, 85.14384151148555, 85.17370351184529, 85.19484620486203, 85.18386816398419, 85.17551894357693, 85.19585414891644, 85.18441844652062, 85.17581033114091, 85.19599971559373, 85.18448321506668, 85.17583088467772, 85.19599661948712, 85.18446834222705, 85.1758106520581, 85.19597445945503, 85.18444626656954, 85.1757895635068, 85.19595688289006, 85.18444140112074, 85.1758010583878, 85.19598297787549, 85.18447298970483, 85.17583377664072, 85.1960146469902, 85.18450241995177, 85.17586067474956, 85.19603873588107, 85.18452460151292, 85.17588040640463, 85.19605465443686, 85.18453498138469, 85.17588618935913, 85.19605780325962, 85.18453664494432, 85.17588702615372, 85.19605815883402, 85.18453673824942, 85.1758869860368, 85.19605803471009, 85.18453657577673, 85.17588681481692, 85.19605785189412, 85.184536394094, 85.17588664458576, 85.19605768259468, 85.18453623168303, 85.17588649506847, 85.19605753564265, 85.18453609144784, 85.1758863661978, 85.19605740909807, 85.18453597063633, 85.17588625499451]
86.00,89.32,False,NA,84.25,89.33,[84.58235318780902, 84.78511107252356, 84.66112640679519, 84.7297459466094, 84.70138797255376, 84.70693952188468, 84.71009311819, 84.71188560522775, 84.71289959662627, 84.71346855009841, 84.68979008851505, 84.72425995663222, 84.6959353492512, 84.72774913572559, 84.69791265499195, 84.72886300556343, 84.70080970020062, 84.7065148510663, 84.70975648255803, 84.71160261619421, 84.7126525540525, 84.71324836905927, 84.71358529435233, 84.68978523418053, 84.72420318533295, 84.695867364291, 84.7276888807042, 84.69787080263589, 84.7288428696534, 84.70081339737895, 84.7065408365163, 84.7098040655981, 84.71167043623767, 84.71273891020842, 84.71335140994935, 84.68971070259822, 84.72421202477737, 84.69591831643129, 84.72775824171718, 84.69794739305716, 84.72891969908343, 84.7008868517485, 84.70660989673367, 84.70986826668593, 84.71172947268985, 84.71279307275596, 84.71340133767755, 84.68975579247147, 84.72425325338932, 84.69595399911125, 84.72779014235313, 84.69797424168813, 84.72894305359493, 84.70090628279834, 84.7066265006356, 84.70988174244168, 84.71174013528983, 84.71280110043553, 84.7134068321963, 84.68975979764599]
86.00,89.58,False,NA,84.25,89.59,[84.58235318780902, 85.00296434602362, 84.79759313534818, 84.90979677391019, 84.8599512622722, 84.87746423515435, 84.86333130303859, 84.879339578489, 84.86437868445243, 84.87991256665451, 84.86468161666747, 84.88006193675061, 84.8647451326572, 84.8800779298755, 84.86473599111608, 84.88005603685617, 84.86470860932027, 84.88002693370944, 84.86468000322276, 84.8799997694246, 84.86465484185415, 84.87997667167393, 84.86463442337418, 84.87997363942435, 84.86465405591072, 84.88000217524413, 84.86468516385834, 84.88003308383364, 84.86471372965937, 84.88005898154762, 84.86473730669294, 84.8800803183391, 84.86475648013378, 84.88009729468581, 84.86477177819177, 84.88011115059702, 84.8647843571316, 84.88012250240479, 84.86479503217987, 84.88013228670411, 84.86480382916884, 84.88014050408775, 84.86480976550848, 84.88014414390724, 84.86481208245931, 84.88014568858671, 84.86481317478152, 84.88014650793653, 84.8648138281362, 84.880147053926, 84.86481430408466, 84.8801474790847, 84.8648146927792, 84.88014783767059, 84.8648150277771, 84.88014815113831, 84.86481532346487, 84.88014842968936, 84.86481558749811, 84.88014867930748]
86.00,89.84,False,NA,84.25,89.85,[84.58235318780902, 85.24575633770385, 84.94752856660529, 85.07569853370667, 85.03424043186082, 85.03263542562522, 85.0558076594787, 85.02068601523247, 85.04898549165746, 85.016775153315, 85.0444278649812, 85.03823863037384, 85.03476437421685, 85.03277672272314, 85.05578588131667, 85.02057735786525, 85.04883140807502, 85.04074513551143, 85.03613818265694, 85.03351134731561, 85.05616103242441, 85.02075323659989, 85.04891004850985, 85.0407883677799, 85.03617689176157, 85.03356172990755, 85.0562303131854, 85.02084394408824, 85.04900936123101, 85.01674359832076, 85.04438066724988, 85.03820092260077, 85.03474723387042, 85.03278542781068, 85.05582194204634, 85.02064112389223, 85.04892026817386, 85.04085872270545, 85.03627248550613, 85.03366341914892, 85.05632898859886, 85.02093458546611, 85.04909094408951, 85.01681497342807, 85.04444263535142, 85.03825328425546, 85.03479115895459, 85.03282156089423, 85.05585110045612, 85.02066337087834, 85.04893745048228, 85.04087002563186, 85.03628034277631, 85.03366922402482, 85.05633352950044, 85.0209383529607, 85.04909417924006, 85.01681786002885, 85.04444523710933, 85.03825568486663]
86.00,90.11,False,NA,84.25,90.12,[84.58235318780902, 85.46722557630622, 85.08202144828708, 85.25259689396323, 85.16372335652378, 85.20584637200278, 85.18340214151007, 85.21921800064125, 85.19339481013711, 85.20069457392037, 85.20473894284171, 85.18278218856759, 85.21878700916719, 85.19307678472653, 85.20044452148743, 85.20453308923847, 85.18260764310122, 85.21863507774366, 85.1929439144564, 85.20032662880027, 85.20442800026811, 85.18252102552162, 85.2185819119626, 85.19292896114926, 85.2003500141432, 85.20448765983242, 85.18260628475146, 85.21867284130548, 85.19301693111314, 85.20043092687504, 85.20456069887024, 85.18267186842877, 85.21873139760642, 85.19306942424883, 85.20047805166647, 85.20460194817005, 85.18270594959462, 85.21875890717644, 85.19308935145607, 85.20049164187127, 85.20461042057342, 85.18271146868564, 85.21876268222204, 85.19309210971777, 85.20049376901235, 85.20461215132639, 85.18271294468947, 85.21876397221193, 85.19309327782814, 85.20049483317804, 85.20461313200433, 85.18271385899152, 85.21876482114537, 85.19309407974428, 85.20049558472638, 85.20461383852694, 85.1827145273605, 85.21876544852917, 85.19309467766958, 85.20049614918781]
86.00,90.37,False,NA,84.25,90.38,[84.58235318780902, 85.66315133853973, 85.22215848920547, 85.40847565967127, 85.3292795409256, 85.377623550571, 85.3340786744446, 85.35582839137696, 85.37034857424635, 85.35434482074756, 85.36959005023694, 85.35387942100532, 85.36929317236705, 85.35368090539056, 85.3691530417287, 85.35357664762941, 85.36907149392296, 85.35351035219452, 85.36901581804803, 85.35346262459305, 85.36897417595742, 85.35344696235451, 85.3689944512981, 85.35348468464049, 85.36903729796227, 85.35352709694561, 85.3690768815868, 85.35356296207011, 85.36910885397431, 85.35359095757559, 85.369133703776, 85.35361316477545, 85.36915345817877, 85.35362915015375, 85.36916436154122, 85.3536356915271, 85.3691683956437, 85.35363828331083, 85.36917014268212, 85.35363953397822, 85.3691710900412, 85.35364029499048, 85.36917172738637, 85.3536408503744, 85.36917222130099, 85.35364129962564, 85.3691726326244, 85.35364168127819, 85.36917298678524, 85.35364201301422, 85.36917329669632, 85.35364230476914, 85.36917357033859, 85.35364256326093, 85.36917381348086, 85.35364279352426, 85.36917403058224, 85.35364299958269, 85.36917422525737, 85.35364318471876]
